"","2014","2015","2016","2019","2020","2021","2023"
"2014",1,0.861734747618379,0.653167203592776,0.534112813953895,0.760134276180163,0.877156565481861,0.714094716419543
"2015",0.861734747618379,1,0.720636440566968,0.62841342685327,0.827981473403169,0.829771822341827,0.807574649457635
"2016",0.653167203592776,0.720636440566968,1,0.788720991730504,0.799880664571474,0.725302983729774,0.779730308250708
"2019",0.534112813953895,0.62841342685327,0.788720991730504,1,0.86034842190067,0.602842427562001,0.670293041661985
"2020",0.760134276180163,0.827981473403169,0.799880664571474,0.86034842190067,1,0.746529190321697,0.812176798048226
"2021",0.877156565481861,0.829771822341827,0.725302983729774,0.602842427562001,0.746529190321697,1,0.714744371286105
"2023",0.714094716419543,0.807574649457635,0.779730308250708,0.670293041661985,0.812176798048226,0.714744371286105,1
